"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"374","외국인관광도시민박업","03_11_04_P","3020000","CDFI2262212026000007","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 후암동 116-36","서울특별시 용산구 후암로35길 42-1, 1층 (후암동)","04333","지안하우스","2026-01-14 09:00:42","I","2026-01-16 00:20:02","","197797.65771134","449694.463523983","외국인관광 도시민박업","","일반주거지역","0","","","","다가구용 주택(공동주택적용)","2","0","0","0","","","0","0","","0","0","","0","42.48","","0","","","","","","","0","","","","42",
"375","외국인관광도시민박업","03_11_04_P","3660000","CDFI2262212026000001","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","대전광역시 서구 탄방동 89-12 301호","대전광역시 서구 도솔로412번길 38, 301호 (탄방동)","35264","스테이 온","2026-01-14 16:49:59","I","2026-01-16 00:20:02","","235092.530249332","315674.384366067","외국인관광 도시민박업","","일반주거지역","4","","","","단독주택","4","0","0","0","","","0","0","","0","0","","0","31.5","","0","","","","","","","2000000","","","","32",
"376","외국인관광도시민박업","03_11_04_P","4641000","CDFI2262212026000006","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 덕진구 인후동1가 703-14","전북특별자치도 전주시 덕진구 반태산1길 61 (인후동1가)","55002","아홉(AHOP)","2026-01-14 09:12:24","I","2026-01-16 00:20:02","","213423.541800891","258887.003776097","외국인관광 도시민박업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","87.52","","0","","","","","","","0","","","","88",
"377","외국인관광도시민박업","03_11_04_P","3740000","CDFI2262212026000002","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 팔달구 장안동 130-4 서호빌라 202호","경기도 수원시 팔달구 화서문로45번길 15-1, 202호 (장안동, 서호빌라)","16250","로나 스테이","2026-01-14 15:09:45","I","2026-01-16 00:20:02","","201047.657054446","420432.106276965","외국인관광 도시민박업","","일반주거지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"378","외국인관광도시민박업","03_11_04_P","3190000","CDFI2262212026000003","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 상도동 501-3","서울특별시 동작구 상도로61길 3, 1층 (상도동)","07027","엠마스 하우스","2026-01-14 12:44:50","I","2026-01-16 00:20:02","","195959.480590256","443669.526333485","외국인관광 도시민박업","","","3","","","","","2","1","0","0","","","0","0","","0","0","","0","82.17","","0","","","","","","","0","","","","82",
"379","외국인관광도시민박업","03_11_04_P","3190000","CDFI2262212026000004","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 312-9","서울특별시 동작구 사당로16길 47, 401호 (사당동)","07011","사당온","2026-01-14 18:41:32","I","2026-01-16 00:20:02","","197494.003565814","442152.74164379","외국인관광 도시민박업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","59","","0","","","","","","","0","","","","59",
"380","외국인관광도시민박업","03_11_04_P","3130000","CDFI2262212026000017","2026-01-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 상수동 345-6","서울특별시 마포구 와우산로 8-5, 501호 (상수동)","04075","서강채","2026-01-14 10:19:18","I","2026-01-16 00:20:02","","193147.504291413","449237.167873906","외국인관광 도시민박업","","","0","","","4","다세대주택","0","0","2","0","Seogangchae","URBAN HOMESTAY FOR FOREIGN TOURISTS","0","0","","0","0","","0","89","","0","","","","","","","0","","","","89",
"381","외국인관광도시민박업","03_11_04_P","3130000","CDFI2262212026000020","2026-01-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 상수동 345-6","서울특별시 마포구 와우산로 8-5, 302호 (상수동)","04075","상수채","2026-01-14 10:17:09","I","2026-01-16 00:20:02","","193147.504291413","449237.167873906","외국인관광 도시민박업","","","0","","","2","다세대주택","0","0","1","0","Sangsuchae","URBAN HOMESTAY FOR FOREIGN TOURISTS","0","0","","0","0","","0","45.8","","0","","","","","","","0","","","","46",
"382","외국인관광도시민박업","03_11_04_P","3070000","CDFI2262212026000007","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 삼선동5가 152-5","서울특별시 성북구 보문로29나길 6-6, B01호 (삼선동5가)","02862","오네 스테이","2026-01-14 18:06:55","I","2026-01-16 00:20:02","","201392.581164398","453886.841445667","외국인관광 도시민박업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","36.64","","0","","","","","","","0","","","","37",
"383","외국인관광도시민박업","03_11_04_P","5020000","CDFI2262212026000002","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 북구 대신동 9-10","경상북도 포항시 북구 학산로 40-1, 3층 (대신동)","37720","Pohang Legends Guesthouse","2026-01-14 17:31:18","I","2026-01-16 00:20:02","","413231.913671355","285789.138483709","외국인관광 도시민박업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"384","외국인관광도시민박업","03_11_04_P","3150000","CDFI2262212026000005","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 공항동 41-37 201호","서울특별시 강서구 공항대로8길 30-2, 201호 (공항동)","07623","두리현스테이","2026-01-14 09:51:13","I","2026-01-16 00:20:02","","183334.055316602","450842.724618862","외국인관광 도시민박업","","일반주거지역","2","","","","단독주택","0","0","0","0","","","0","0","","0","0","","0","63.69","","0","","","","","","","0","","","","64",
"385","외국인관광도시민박업","03_11_04_P","3220000","CDFI2262212026000016","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 삼성동 44-28","서울특별시 강남구 선릉로112길 54, 102호 (삼성동)","06097","삼성 코지 스테이","2026-01-14 09:22:41","I","2026-01-16 00:20:02","","204173.72050854","445555.54247757","외국인관광 도시민박업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"386","외국인관광도시민박업","03_11_04_P","3220000","CDFI2262212026000017","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 대치동 916-59 연립주택","서울특별시 강남구 삼성로67길 42, B01호 (대치동, 연립주택)","06201","스테이인대치","2026-01-14 15:30:28","I","2026-01-16 00:20:02","","204884.545415589","444236.098125274","외국인관광 도시민박업","","주거지역","5","주택가주변","","","연립주택","4","1","0","0","","","0","0","","0","0","","0","38","","0","","","","","","","20000000","","","","38",
"387","외국인관광도시민박업","03_11_04_P","3220000","CDFI2262212026000018","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 656-26","서울특별시 강남구 테헤란로39길 75, 504호 (역삼동)","06137","포그네 스테이","2026-01-14 16:57:55","I","2026-01-16 00:20:02","","203381.653604561","444977.267955287","외국인관광 도시민박업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"388","외국인관광도시민박업","03_11_04_P","3180000","CDFI2262212026000005","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동6가 345-2","서울특별시 영등포구 선유로54길 13-6, 202호 (당산동6가)","07222","서울우드 포근채","2026-01-14 18:16:14","I","2026-01-16 00:20:02","","191101.327983637","448219.422062918","외국인관광 도시민박업","","준공업지역","2","","","","다가구용 주택(공동주택적용)","2","0","1","0","","","0","0","","0","0","","0","29.45","","0","","","","","","","20000000","","","","29",
"389","외국인관광도시민박업","03_11_04_P","3240000","CDFI2262212026000001","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 성내동 444-8","서울특별시 강동구 양재대로83길 62-1, 지층 102호 (성내동)","05407","STAY:솜","2026-01-14 10:56:37","I","2026-01-16 00:20:02","","211515.876846691","446926.392461082","외국인관광 도시민박업","","","0","","","","","0","0","1","99","STAY:SOM","Urban Homestay For Foreign Tourist","0","0","","0","0","","0","45","","0","","","","","","","0","","","","45",
"390","외국인관광도시민박업","03_11_04_P","3060000","CDFI2262212026000001","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 633-3 ES팰리스","서울특별시 중랑구 사가정로52길 37, 102동 604호 (면목동, ES팰리스)","02239","WOOSOO604","2026-01-14 09:21:38","I","2026-01-16 00:20:02","","207580.954284015","453012.095248756","외국인관광 도시민박업","","준주거지역","8","기타","","","다세대주택","8","0","0","0","","","0","0","","0","0","","0","25.81","","0","","","","","","","30000000","","","","26",
"391","외국인관광도시민박업","03_11_04_P","3010000","CDFI2262212024000035","2024-07-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남산동2가 39-5 능마루빌라 101호","서울특별시 중구 퇴계로20나길 2-15, 101호 (남산동2가, 능마루빌라)","04631","The 명동 BNB2","2026-01-14 16:49:23","U","2026-01-16 02:40:00","","198634.482717312","450726.053338804","외국인관광 도시민박업","","","4","","","","다세대주택","4","0","1","0","The Myengdong BNB2","Urban private room rental business for foreign tourists","0","0","","0","0","","0","42.84","","0","","","","","","","0","","","","43",
"392","외국인관광도시민박업","03_11_04_P","4490000","CDFI2262212026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 두정동 1710 유진빌 403호","충청남도 천안시 서북구 두정역동5길 11, 403호 (두정동, 유진빌)","31111","유진빌","2026-01-14 13:26:02","U","2026-01-16 02:40:00","","213346.333188346","370601.182849305","외국인관광 도시민박업","","주거지역","4","","","","다가구용 주택(공동주택적용)","0","0","0","0","UJINVIL","City home_stay services for foreign tourists","0","0","","0","0","","0","110","","0","","","","","","","0","","","","110",
"393","외국인관광도시민박업","03_11_04_P","3590000","CDFI2262212025000009","2025-10-17","","01","영업/정상","13","영업중","","","","","","","","광주광역시 동구 산수동 371-17","광주광역시 동구 경양로321번길 2-2 (산수동)","61415","햇살이 드는 집, 산수정(Sunlit Haus, Sansujeong)","2026-01-14 14:04:17","U","2026-01-16 02:40:00","","193024.182744908","183904.813336977","외국인관광 도시민박업","","일반주거지역","0","","","","단독주택","0","0","1","0","","","0","0","","0","0","","0","74.75","","0","","","","","","","0","","","","75",
"394","외국인관광도시민박업","03_11_04_P","5070000","CDFI2262212025000011","2025-11-24","","01","영업/정상","13","영업중","","","","","","","","경상북도 안동시 광석동 20-30","경상북도 안동시 광석1길 8, 2층 (광석동)","36697","안동BNB","2026-01-14 09:58:35","U","2026-01-16 02:40:00","","354017.671964061","341864.131716961","외국인관광 도시민박업","","","0","","","","","0","0","1","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"395","외국인관광도시민박업","03_11_04_P","3720000","CDFI2262212025000002","2025-12-04","","01","영업/정상","13","영업중","","","","","","","","울산광역시 북구 산하동 1003-6","울산광역시 북구 강동산하3로 20, 303호 (산하동)","44264","하이 미나미","2026-01-14 13:31:09","U","2026-01-16 02:40:00","","420830.418874361","239444.192919753","외국인관광 도시민박업","","준주거지역","0","","","","단독주택","0","0","1","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"396","외국인관광도시민박업","03_11_04_P","3590000","CDFI2262212025000008","2025-09-26","","01","영업/정상","13","영업중","","","","","","","","광주광역시 동구 동명동 200-83","광주광역시 동구 동계로1번길 10-6 (동명동)","61430","동명1974","2026-01-14 13:39:13","U","2026-01-16 02:40:00","","192935.47115469","183690.014651012","외국인관광 도시민박업","","","1","","","","단독주택","0","0","1","0","","","0","0","","0","0","","0","104.45","","0","","","","","","","0","","","","104",
"397","외국인관광도시민박업","03_11_04_P","3250000","CDFI2262212024000001","2024-01-03","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 중앙동3가 14-10","부산광역시 중구 대청로141번길 5, 4층 (중앙동3가)","48931","stay comma","2026-01-14 15:08:09","U","2026-01-16 02:40:00","","385496.066913325","180134.770636333","외국인관광 도시민박업","","상업지역","4","","","","","4","0","1","0","","","0","0","","0","0","","0","182.14","","0","","","","","","","5000000","","","","182",
