번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업무구분명,상세업무구분명,권리주체일련번호,총직원수,Unnamed: 32,record_key
245,동물미용업,02_03_11_P,5530000,576000004920180101,2018-10-12,,3,폐업,2,폐업,2024-12-31,,,,031-238-7979,0,,경기도 화성시 병점구 병점동  ***-*,경기도 화성시 병점구 병점*로 * (병점동),18411,서울대동물종합병원,2025-01-02 16:54:40,I,2026-02-04 01:35:23,,203296.326859387,411509.837152185,동물미용업,동물미용업(일반),000,0,,서울대동물종합병원_경기도화성시병점구병점동***-*
152,동물미용업,02_03_11_P,5530000,577000004920180094,2018-10-12,,1,영업/정상,0,정상,,,,,031-375-0759,0,,경기도 화성시 동탄구 영천동  ***-*,"경기도 화성시 동탄구 지산*길 **-**, *층 (영천동)",18466,밴스동물병원,2022-04-28 18:09:27,I,2026-02-04 01:35:23,,210010.337172622,411843.75360228,동물미용업,동물미용업(일반),000,0,,밴스동물병원_경기도화성시동탄구영천동***-*
153,동물미용업,02_03_11_P,5530000,577000004920180096,2018-10-12,,3,폐업,2,폐업,2020-01-13,,,,031-372-7550,0,,경기도 화성시 동탄구 청계동  ***-* ***호,"경기도 화성시 동탄구 동탄대로시범길 ***-**, 디스퀘어상가 ***호 (청계동)",18476,리더스동물병원,2022-04-28 18:09:27,I,2026-02-04 01:35:23,,210128.213563089,410963.227069751,동물미용업,동물미용업(일반),000,0,,리더스동물병원_경기도화성시동탄구청계동***-****호
154,동물미용업,02_03_11_P,5530000,577000004920180100,2018-10-12,,1,영업/정상,0,정상,,,,,031-831-5508,0,,경기도 화성시 동탄구 반송동  ***-* 서해더블루,"경기도 화성시 동탄구 동탄문화센터로 **, *층 (반송동, 서해더블루)",18455,주식회사 메타애니멀,2022-04-28 18:09:27,I,2026-02-04 01:35:23,,206450.288890632,410904.566783816,동물미용업,동물미용업(일반),000,0,,주식회사메타애니멀_경기도화성시동탄구반송동***-*서해더블루
182,동물미용업,02_03_11_P,5530000,577000004920180105,2018-10-12,,3,폐업,2,폐업,2021-06-22,,,,031-8003-7588,0,,경기도 화성시 동탄구 반송동  ***-* 가희프라자* ***호,"경기도 화성시 동탄구 동탄솔빛로 **, 가희프라자* ***호 (반송동)",18442,누리동물병원,2022-04-28 18:09:27,I,2026-02-04 01:35:23,,206559.943305761,410262.97929974,동물미용업,동물미용업(일반),000,0,,누리동물병원_경기도화성시동탄구반송동***-*가희프라자****호
223,동물미용업,02_03_11_P,5530000,575000004920180088,2018-10-08,,3,폐업,2,폐업,2023-11-20,,,,031-234-0975,0,,경기도 화성시 효행구 봉담읍 와우리 ***-*,경기도 화성시 효행구 봉담읍 북촌길 **-*,18321,도그앤캣,2023-11-20 08:59:46,I,2026-02-04 01:35:23,,197687.560981011,413053.853725449,동물미용업,동물미용업(일반),000,0,,도그앤캣_경기도화성시효행구봉담읍와우리***-*
244,동물미용업,02_03_11_P,5530000,576000004920180086,2018-10-08,,3,폐업,2,폐업,2025-07-14,,,,031-224-7532,0,,경기도 화성시 병점구 반월동  ***,경기도 화성시 병점구 효행로 ****-* (반월동),18396,미소펫,2025-07-22 11:14:05,I,2026-02-04 01:35:23,,205138.676326444,413216.05010905,동물미용업,동물미용업(일반),000,0,,미소펫_경기도화성시병점구반월동***
58,동물미용업,02_03_11_P,5530000,577000004920180085,2018-10-04,,1,영업/정상,0,정상,,,,,03180772115,0,,경기도 화성시 동탄구 오산동  ***-* ***-*호,"경기도 화성시 동탄구 동탄대로 ***, 우성KTX타워 ***-***호 (오산동)",18478,24시 핸즈동물의료센터,2024-08-26 16:22:58,I,2026-02-04 01:35:23,,208653.392715776,410613.194095692,동물미용업,동물미용업(일반),000,0,,24시핸즈동물의료센터_경기도화성시동탄구오산동***-****-*호
243,동물미용업,02_03_11_P,5530000,576000004920180081,2018-10-04,,1,영업/정상,0,정상,,,,,0312218985,0,,경기도 화성시 병점구 진안동  ***-**,경기도 화성시 병점구 효행로****번길 ** (진안동),18399,개발바닥,2024-02-26 15:01:22,I,2026-02-04 01:35:23,,203451.593893718,412597.441803947,동물미용업,동물미용업(일반),000,0,,개발바닥_경기도화성시병점구진안동***-**
291,동물미용업,02_03_11_P,3150000,315000004920180079,2018-10-01,,1,영업/정상,0,정상,,,,,02-3665-1838,0,,"서울특별시 강서구 등촌동 **-* 가양역 데시앙플렉스 지식산업센터, *층 ***호","서울특별시 강서구 양천로 ***, 가양역 데시앙플렉스 지식산업센터 *층 ***호 (등촌동)",7573,닥터애니랩 동물병원,2026-02-02 15:41:04,U,2026-02-04 02:40:00,,186501.110937132,451334.591084256,동물미용업,동물미용업(일반),000,0,,"닥터애니랩동물병원_서울특별시강서구등촌동**-*가양역데시앙플렉스지식산업센터,*층***호"
298,동물미용업,02_03_11_P,3370000,337000004920180026,2018-09-14,,1,영업/정상,0,정상,,,,,,0,,부산광역시 연제구 거제동 **-*,부산광역시 연제구 거제대로***번길 **-*(거제동),47543,제리네펫살롱,2026-01-30 09:06:48,U,2026-02-04 11:04:37,,388795.009324284,189162.418511386,동물미용업,동물미용업(일반),000,0,,제리네펫살롱_부산광역시연제구거제동**-*
78,동물미용업,02_03_11_P,5530000,574000004920180074,2018-09-13,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 만세구 향남읍 행정리 ***-* ***호,"경기도 화성시 만세구 향남읍 행정서로*길 **, ***호",18598,마이도그샵,2022-04-28 18:09:27,I,2026-02-04 01:35:23,,192348.825,402819.555,동물미용업,동물미용업(일반),000,0,,마이도그샵_경기도화성시만세구향남읍행정리***-****호
79,동물미용업,02_03_11_P,5530000,574000004920180076,2018-09-13,,3,폐업,2,폐업,2020-01-13,,,,,0,,경기도 화성시 만세구 향남읍 평리 ***,"경기도 화성시 만세구 향남읍 삼천병마로 ***-*, *층",18593,도기살롱,2022-04-28 18:09:27,I,2026-02-04 01:35:23,,191788.722731014,403006.211257548,동물미용업,동물미용업(일반),000,0,,도기살롱_경기도화성시만세구향남읍평리***
242,동물미용업,02_03_11_P,5530000,576000004920180078,2018-09-13,,3,폐업,2,폐업,2018-11-30,,,,031-226-7582,0,,경기도 화성시 병점구 병점동  ***-* 홈플러스 병점점,"경기도 화성시 병점구 경기대로 ***, 홈플러스 병점점 *층 (병점동)",18412,이리온동물병원(병점점),2022-04-28 18:09:27,I,2026-02-04 01:35:23,,203188.196856075,411313.309756104,동물미용업,동물미용업(일반),000,0,,이리온동물병원(병점점)_경기도화성시병점구병점동***-*홈플러스병점점
77,동물미용업,02_03_11_P,5530000,574000004920180071,2018-09-07,,3,폐업,2,폐업,2023-12-29,,,,0313520387,0,,경기도 화성시 만세구 향남읍 평리 ***-* ***호,"경기도 화성시 만세구 향남읍 삼천병마로 ***-*, ***호",18593,야옹's,2023-12-29 17:53:48,I,2026-02-04 01:35:23,,191741.517136685,403024.53540002,동물미용업,동물미용업(일반),000,0,,야옹's_경기도화성시만세구향남읍평리***-****호
57,동물미용업,02_03_11_P,5530000,577000004920180070,2018-08-29,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 동탄구 반송동  **-*,경기도 화성시 동탄구 외삼미로 *** (반송동),18436,퍼스트독,2022-04-28 18:09:27,I,2026-02-04 01:35:23,,205410.585517593,410845.3356826,동물미용업,동물미용업(일반),000,0,,퍼스트독_경기도화성시동탄구반송동**-*
467,동물미용업,02_03_11_P,5070000,507000004920180004,2018-08-02,,2,휴업,1,휴업,,2026-02-26,2027-02-26,,,0,,경상북도 안동시 송현동 ***,경상북도 안동시 합전*길 ** (송현동),36642,강아지를부탁해(돌봄),2026-02-26 15:52:14,U,2026-02-28 02:40:00,,352020.20319813,342511.86123769,동물미용업,동물미용업(일반),000,0,,강아지를부탁해(돌봄)_경상북도안동시송현동***
56,동물미용업,02_03_11_P,5530000,577000004920180059,2018-07-31,,1,영업/정상,0,정상,,,,,031-374-8282,0,,경기도 화성시 동탄구 영천동  ***-* ***호,"경기도 화성시 동탄구 동탄대로 ***, *층 ***호 (영천동)",18471,디얼독,2022-04-28 18:09:27,I,2026-02-04 01:35:23,,208658.957628761,411705.598796003,동물미용업,동물미용업(일반),000,0,,디얼독_경기도화성시동탄구영천동***-****호
222,동물미용업,02_03_11_P,5530000,575000004920180060,2018-07-31,,3,폐업,2,폐업,2026-01-19,,,,,0,,경기도 화성시 효행구 기안동  ***-* 우림그린빌리지 상가동 ***호,"경기도 화성시 효행구 효행로***번길 **, 우림그린빌리지 상가동 *층 ***호 (기안동)",18337,귀욤하개,2026-01-19 18:03:36,I,2026-02-04 01:35:23,,197551.680113049,413697.434198161,동물미용업,동물미용업(일반),000,0,,귀욤하개_경기도화성시효행구기안동***-*우림그린빌리지상가동***호
55,동물미용업,02_03_11_P,5530000,577000004920180057,2018-07-31,,3,폐업,2,폐업,2025-07-23,,,,,0,,경기도 화성시 동탄구 반송동  ***-*,"경기도 화성시 동탄구 노작로*길 **-*, *층 (반송동)",18459,플레이어스,2025-07-24 14:32:30,I,2026-02-04 01:35:23,,206933.803068273,410517.468179562,동물미용업,동물미용업(일반),000,0,,플레이어스_경기도화성시동탄구반송동***-*
34,동물미용업,02_03_11_P,5530000,577000004920180053,2018-07-25,,3,폐업,2,폐업,2024-04-16,,,,,0,,경기도 화성시 동탄구 청계동  ***-* ***호,"경기도 화성시 동탄구 동탄대로시범길 ***, 중앙프라자 *층 ***호 (청계동)",18476,커피볶는강아지 minipia,2024-04-23 17:41:32,I,2026-02-04 01:35:23,,209628.402846431,411080.816236071,동물미용업,동물미용업(일반),000,0,,커피볶는강아지minipia_경기도화성시동탄구청계동***-****호
33,동물미용업,02_03_11_P,5530000,577000004920180050,2018-06-25,,1,영업/정상,0,정상,,,,,031-376-8812,0,,경기도 화성시 동탄구 청계동  *** 시범 반도유보라 카림애비뉴 ****호,"경기도 화성시 동탄구 동탄대로시범길 ***, ****호 (청계동, 시범 반도유보라 아이비파크*.*)",18476,벨라루시 펫살롱,2022-04-28 18:09:27,I,2026-02-04 01:35:23,,210075.319585403,410817.645865226,동물미용업,동물미용업(일반),000,0,,벨라루시펫살롱_경기도화성시동탄구청계동***시범반도유보라카림애비뉴****호
36,동물미용업,02_03_11_P,5530000,577000004920180044,2018-06-19,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 동탄구 청계동  *** 동탄역시범반도유보라아이비파크*.*,"경기도 화성시 동탄구 동탄대로시범길 ***, ****호 (청계동, 동탄역시범반도유보라아이비파크*.*)",18476,뷰티몽냥,2022-04-28 18:09:26,I,2026-02-04 01:35:23,,210075.319585403,410817.645865226,동물미용업,동물미용업(일반),000,0,,뷰티몽냥_경기도화성시동탄구청계동***동탄역시범반도유보라아이비파크*.*
339,동물미용업,02_03_11_P,5540000,554000004920180016,2018-06-07,,1,영업/정상,0,정상,,,,,,0,,경기도 광주시 양벌동 ***-** 현성아름빌,"경기도 광주시 양벌동 양촌길 ***-*, ***동 *층 *호 (현성아름빌)",12798,옆집강아지,2026-02-06 11:36:21,U,2026-02-08 02:40:00,,,,동물미용업,동물미용업(일반),000,0,,옆집강아지_경기도광주시양벌동***-**현성아름빌
364,동물미용업,02_03_11_P,3330000,333000004920180008,2018-06-04,,1,영업/정상,0,정상,,,,,051-784-5525,0,,부산광역시 해운대구 재송동 **-** 도현빌딩,"부산광역시 해운대구 해운대로 ***, 도현빌딩 *층 (재송동)",48057,호텔스 컴도그,2026-02-10 13:34:45,U,2026-02-12 02:40:00,,393740.101121466,188588.044807699,동물미용업,동물미용업(일반),000,0,,호텔스컴도그_부산광역시해운대구재송동**-**도현빌딩
221,동물미용업,02_03_11_P,5530000,575000004920180034,2018-05-24,,1,영업/정상,0,정상,,,,,031-225-0738,0,,경기도 화성시 효행구 봉담읍 와우리 ***-* A동,"경기도 화성시 효행구 봉담읍 효행로***번길 *-*, A동 *층",18338,고려애견샵,2022-04-28 18:09:26,I,2026-02-04 01:35:23,,197662.27028232,413357.4241882,동물미용업,동물미용업(일반),000,0,,고려애견샵_경기도화성시효행구봉담읍와우리***-*A동
35,동물미용업,02_03_11_P,5530000,577000004920180029,2018-05-11,,1,영업/정상,0,정상,,,,,031-373-7524,0,,경기도 화성시 동탄구 청계동  ***-* ***호,"경기도 화성시 동탄구 동탄대로시범길 ***, ***호 (청계동)",18476,동탄중앙동물병원,2022-04-28 18:09:26,I,2026-02-04 01:35:23,,209977.47864714,410942.267738207,동물미용업,동물미용업(일반),000,0,,동탄중앙동물병원_경기도화성시동탄구청계동***-****호
76,동물미용업,02_03_11_P,5530000,574000004920180027,2018-04-27,,1,영업/정상,0,정상,,,,,031-356-8005,0,,경기도 화성시 만세구 남양읍 남양리 ***-*,"경기도 화성시 만세구 남양읍 남양시장로**번길 *, *층",18258,개네가 고양이네,2022-04-28 18:09:26,I,2026-02-04 01:35:23,,183458.000283845,411936.376739333,동물미용업,동물미용업(일반),000,0,,개네가고양이네_경기도화성시만세구남양읍남양리***-*
75,동물미용업,02_03_11_P,5530000,574000004920180025,2018-04-27,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 만세구 남양읍 남양리 ***,경기도 화성시 만세구 남양읍 남양시장로**번길 **-*,18261,허그독,2022-04-28 18:09:26,I,2026-02-04 01:35:23,,183456.319024968,411805.288776302,동물미용업,동물미용업(일반),000,0,,허그독_경기도화성시만세구남양읍남양리***
74,동물미용업,02_03_11_P,5530000,574000004920180021,2018-04-23,,3,폐업,2,폐업,2022-04-02,,,,031-352-3668,0,,경기도 화성시 만세구 향남읍 하길리 ****-* 메인탑프라자 ***호,"경기도 화성시 만세구 향남읍 발안양감로 ***, 메인탑프라자  ***호",18606,하하랜독 강아지와고양이,2022-04-28 18:09:26,I,2026-02-04 01:35:23,,192175.570936614,401562.747105647,동물미용업,동물미용업(일반),000,0,,하하랜독강아지와고양이_경기도화성시만세구향남읍하길리****-*메인탑프라자***호
289,동물미용업,02_03_11_P,4530000,453000004920180003,2018-04-20,,3,폐업,2,폐업,2026-02-02,,,,,0,,충청남도 서산시 읍내동 ***-* *호,"충청남도 서산시 부춘*로 **, ***호 (읍내동)",31972,냥이멍이네,2026-02-02 14:18:17,U,2026-02-04 02:40:00,,150485.230161008,365249.069658419,동물미용업,동물미용업(일반),000,0,,냥이멍이네_충청남도서산시읍내동***-**호
73,동물미용업,02_03_11_P,5530000,574000004920180019,2018-04-19,,3,폐업,2,폐업,2021-01-18,,,,031-355-8557,0,,경기도 화성시 만세구 남양읍 남양리 ****-**,"경기도 화성시 만세구 남양읍 역골로**번길 **, *층",18271,아담스펫 화성점,2022-04-28 18:09:26,I,2026-02-04 01:35:23,,184394.561646349,411142.139875173,동물미용업,동물미용업(일반),000,0,,아담스펫화성점_경기도화성시만세구남양읍남양리****-**
72,동물미용업,02_03_11_P,5530000,574000004920180016,2018-04-18,,3,폐업,2,폐업,2019-01-14,,,,031-358-5606,0,,경기도 화성시 만세구 우정읍 조암리 ***-*,경기도 화성시 만세구 우정읍 장안로 **,18566,BUBU&amp;DOG,2022-04-28 18:09:26,I,2026-02-04 01:35:23,,183912.806955361,398522.186074192,동물미용업,동물미용업(일반),000,0,,BUBU&amp;DOG_경기도화성시만세구우정읍조암리***-*
241,동물미용업,02_03_11_P,5530000,576000004920180011,2018-04-17,,3,폐업,2,폐업,2023-11-15,,,,,0,,경기도 화성시 병점구 진안동  ***-* 아시아빌딩 ***호,"경기도 화성시 병점구 효행로 ****, 아시아빌딩 ***호 (진안동)",18404,베스트 동물병원,2023-11-15 18:02:19,I,2026-02-04 01:35:23,,203542.416641477,412371.665682868,동물미용업,동물미용업(일반),000,0,,베스트동물병원_경기도화성시병점구진안동***-*아시아빌딩***호
220,동물미용업,02_03_11_P,5530000,575000004920180012,2018-04-17,,1,영업/정상,0,정상,,,,,031-226-3872,0,,경기도 화성시 효행구 봉담읍 와우리 **-** 토마토오피스텔* B동 ***호,"경기도 화성시 효행구 봉담읍 와우로 **, 토마토오피스텔* B동 ***호",18321,아마존 동물병원,2024-01-30 17:47:00,I,2026-02-04 01:35:23,,197750.157581816,412473.241137822,동물미용업,동물미용업(일반),000,0,,아마존동물병원_경기도화성시효행구봉담읍와우리**-**토마토오피스텔*B동***호
71,동물미용업,02_03_11_P,5530000,574000004920180009,2018-04-16,,1,영업/정상,0,정상,,,,,031-356-6238,0,,경기도 화성시 만세구 남양읍 남양리 ****-*,"경기도 화성시 만세구 남양읍 남양성지로 ***, *층",18258,해피하우스,2022-04-28 18:09:26,I,2026-02-04 01:35:23,,184233.627708875,412256.941469535,동물미용업,동물미용업(일반),000,0,,해피하우스_경기도화성시만세구남양읍남양리****-*
137,동물미용업,02_03_11_P,5530000,574000004920180007,2018-04-10,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 만세구 남양읍 수화리 *** *층,"경기도 화성시 만세구 남양읍 남이로**번길 **-**, *층",18252,에이벨,2024-07-31 14:56:35,I,2026-02-04 01:35:23,,184180.774211802,416517.115256052,동물미용업,동물미용업(일반),000,0,,에이벨_경기도화성시만세구남양읍수화리****층
