번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),용도지역,건물형태구분명,객실수,주택면적,방면적비율,소화기개수,단독경보형감지기개수,자동확산소화기대수,휴대용비상조명등대수,피난구유도등개수,유도표지개수,완강기대수,가스누설경보기대수,일산화탄소감지기대수,조식제공여부,오수처리시설용량,화장실수,화장실종류명,Unnamed: 46,record_key
400,농어촌민박업,03_11_08_P,5480000,AGCV054800002021000007,2021-12-22,,1,영업/정상,1,정상,,,,,,1760.0,678-883,경상남도 합천군 야로면 하림리 246,경상남도 합천군 야로면 하림1길 167,50204.0,"쉼표, 머무름",2026-02-12 13:15:30,U,2026-02-14 02:40:00,,304391.376075001,251811.856874301,계획관리지역,,4,227.23,0.0,3,9,2,4,0,4,0,0,1,,0.0,3,,,"쉼표,머무름_경상남도합천군야로면하림리246"
227,농어촌민박업,03_11_08_P,6520000,AGCV065200002021000149,2021-11-15,,3,폐업,3,폐업,2026-02-03,,,,,,699-914,제주특별자치도 서귀포시 표선면 표선리 805-1,제주특별자치도 서귀포시 표선면 표선백사로103번길 19,63629.0,그림상회 스테이,2026-02-05 11:07:32,U,2026-02-07 02:40:00,,184540.015765995,-19131.2936338536,,,2,120.41,0.0,4,5,1,4,0,2,0,1,1,,0.0,0,,,그림상회스테이_제주특별자치도서귀포시표선면표선리805-1
250,농어촌민박업,03_11_08_P,4170000,AGCV041700002021000038,2021-10-05,,1,영업/정상,1,정상,,,,,,991.0,476-811,경기도 양평군 서종면 명달리 443-13,경기도 양평군 서종면 화서로 1175-9,12500.0,양평 비바코 한옥스테이,2026-02-06 17:42:48,U,2026-02-08 02:40:00,,238234.864175919,456953.736917147,보전관리지역,,3,180.68,180.68,4,4,4,3,3,0,0,3,3,,4.0,0,,,양평비바코한옥스테이_경기도양평군서종면명달리443-13
161,농어촌민박업,03_11_08_P,6520000,AGCV065200002021000112,2021-08-20,,1,영업/정상,1,정상,,,,,,738.0,699-932,제주특별자치도 서귀포시 대정읍 일과리 1275-1,제주특별자치도 서귀포시 대정읍 일과대수로27번길 53-1,63504.0,미루하우스,2026-02-03 10:30:25,U,2026-02-06 02:40:00,,128238.592988136,-28532.9776988394,자연취락지구,,4,193.98,89.0,3,8,2,5,1,2,0,1,1,,0.0,2,,,미루하우스_제주특별자치도서귀포시대정읍일과리1275-1
57,농어촌민박업,03_11_08_P,6520000,AGCV065200002021000062,2021-06-08,,3,폐업,3,폐업,2026-02-02,,,,,,699-945,제주특별자치도 서귀포시 남원읍 태흥리 1992-2,제주특별자치도 서귀포시 남원읍 남조로 162-1,63617.0,군모루,2026-02-02 12:24:48,U,2026-02-04 02:40:00,,174098.456575767,-22432.1597021895,,,4,194.54,0.0,6,5,1,5,0,5,0,0,1,,0.0,5,,,군모루_제주특별자치도서귀포시남원읍태흥리1992-2
49,농어촌민박업,03_11_08_P,4191000,AGCV041910002021000006,2021-04-28,,1,영업/정상,1,정상,,,,,,2083.0,,강원특별자치도 원주시 흥업면 대안리 587-1,강원특별자치도 원주시 흥업면 승안동길 242-58,26492.0,명봉산민박,2026-02-02 15:32:30,U,2026-02-04 02:40:00,,277355.331300277,422882.211635033,관리지역,,4,221.23,221.23,3,10,0,2,0,0,0,0,0,,20.0,4,,,명봉산민박_강원특별자치도원주시흥업면대안리587-1
48,농어촌민박업,03_11_08_P,4191000,AGCV041910002021000005,2021-04-27,,1,영업/정상,1,정상,,,,,,474.0,,강원특별자치도 원주시 신림면 송계리 658-1,강원특별자치도 원주시 신림면 송계로 8,26507.0,황둔민박,2026-02-02 15:32:51,U,2026-02-04 02:40:00,,305745.975997416,418510.431329588,준농림지역,,6,149.79,149.79,8,7,0,6,0,6,0,0,0,,0.0,8,,,황둔민박_강원특별자치도원주시신림면송계리658-1
296,농어촌민박업,03_11_08_P,4600000,AGCV046000002021000001,2021-04-19,,1,영업/정상,1,정상,,,,,0416331711,1607.0,350-852,충청남도 홍성군 갈산면 동성리 110-35,충청남도 홍성군 갈산면 갈산서길475번길 111,32200.0,옹기문화의 집,2026-02-09 09:36:29,U,2026-02-11 02:40:00,,157087.273517067,348578.637411778,계획관리지역,,1,163.8,0.0,1,1,1,1,1,0,0,0,1,,8.0,0,,,옹기문화의집_충청남도홍성군갈산면동성리110-35
47,농어촌민박업,03_11_08_P,4191000,AGCV041910002021000003,2021-04-12,,1,영업/정상,1,정상,,,,,,2405.0,,강원특별자치도 원주시 반곡동 산 110,강원특별자치도 원주시 뱅이둑길 77-37 (반곡동),26468.0,반곡포레스트펜션,2026-02-02 15:33:06,U,2026-02-04 02:40:00,,288672.113855234,425050.29325992,보전관리지역,,3,219.66,219.66,4,4,0,4,0,4,0,0,0,,6.0,4,,,반곡포레스트펜션_강원특별자치도원주시반곡동산110
46,농어촌민박업,03_11_08_P,4191000,AGCV041910002021000002,2021-04-10,,1,영업/정상,1,정상,,,,,,744.0,,강원특별자치도 원주시 지정면 안창리 595-16 나무티엠주식회사,"강원특별자치도 원주시 지정면 지정로 912-1, 나무티엠주식회사",26359.0,앤글래스풀빌라,2026-02-02 15:33:21,U,2026-02-04 02:40:00,,270837.467662143,428749.521127254,생상관리지역,,2,146.73,0.0,3,6,0,3,0,3,0,0,0,,10.0,3,,,앤글래스풀빌라_강원특별자치도원주시지정면안창리595-16나무티엠주식회사
221,농어촌민박업,03_11_08_P,4870000,AGCV048700002021000004,2021-03-25,,3,폐업,3,폐업,2026-02-05,,,,,650.0,542-852,전라남도 구례군 마산면 냉천리 277-2,전라남도 구례군 마산면 냉천길 19,57619.0,지리산한옥민박,2026-02-05 17:53:58,U,2026-02-07 02:40:00,,243590.446620986,190632.890508727,도지지역,,1,146.4,146.4,2,1,2,1,0,1,0,1,2,,0.0,3,,,지리산한옥민박_전라남도구례군마산면냉천리277-2
160,농어촌민박업,03_11_08_P,3930000,AGCV039300002021000011,2021-02-19,,3,폐업,3,폐업,2026-02-04,,,,,497.9,425-310,경기도 안산시 단원구 선감동 687,경기도 안산시 단원구 참살이2길 9 (선감동),15651.0,리즈칼리아,2026-02-04 19:11:10,U,2026-02-06 02:40:00,,166628.270545673,414665.401325525,자연녹지지역,,3,229.46,0.0,8,12,1,12,0,8,0,0,1,,16.0,4,,,리즈칼리아_경기도안산시단원구선감동687
45,농어촌민박업,03_11_08_P,4191000,AGCV041910002021000001,2021-02-10,,1,영업/정상,1,정상,,,,,,711.0,,강원특별자치도 원주시 호저면 주산리 768-1,강원특별자치도 원주시 호저면 평천2길 65,26303.0,꽃가람,2026-02-02 15:33:36,U,2026-02-04 02:40:00,,281237.129306375,436545.573278178,계획관리지역,,2,134.96,42.28,4,6,0,1,0,3,0,0,0,,0.0,2,,,꽃가람_강원특별자치도원주시호저면주산리768-1
114,농어촌민박업,03_11_08_P,4241000,AGCV042410002021000003,2021-02-08,,3,폐업,3,폐업,2026-01-22,,,,,403.0,,강원특별자치도 삼척시 근덕면 용화리 230,강원특별자치도 삼척시 근덕면 용화길 33-4,25938.0,솔밭민박,2026-02-04 14:36:23,U,2026-02-06 02:40:00,,404009.197533149,423428.974214701,계획관리지역,,5,137.21,137.21,5,5,5,5,0,0,0,0,0,,0.0,4,,,솔밭민박_강원특별자치도삼척시근덕면용화리230
402,농어촌민박업,03_11_08_P,5370000,AGCV053700002021000011,2021-02-04,,3,폐업,3,폐업,2026-02-11,,,,,348.71,656-833,경상남도 거제시 장목면 외포리 1222-24,경상남도 거제시 장목면 옥포대첩로 774-4,53202.0,햇살테라스,2026-02-12 17:31:20,U,2026-02-14 02:40:00,,356804.707397216,160752.208814371,계획관리지역,,1,198.09,0.0,3,6,1,4,0,2,0,1,0,,40.0,2,,,햇살테라스_경상남도거제시장목면외포리1222-24
44,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000018,2021-01-07,,1,영업/정상,1,정상,,,,,,571.0,,강원특별자치도 원주시 호저면 고산리 산 110-10,강원특별자치도 원주시 호저면 병골길 63,26302.0,엄마의별장,2026-02-02 15:34:20,U,2026-02-04 02:40:00,,281274.360217199,439522.742318982,계획관리구역,,1,106.11,2286.0,1,3,1,0,0,1,0,0,0,,0.0,2,,,엄마의별장_강원특별자치도원주시호저면고산리산110-10
482,농어촌민박업,03_11_08_P,4620000,AGCV046200002020000086,2020-11-05,,3,폐업,3,폐업,2025-12-31,,,,,556.0,357-961,충청남도 태안군 안면읍 승언리 1297-6,충청남도 태안군 안면읍 안면대로 2986-4,32166.0,메리엘펜션,2026-02-23 09:06:19,U,2026-02-25 02:40:00,,141524.068860592,334632.949347799,자연녹지지역,,5,174.55,0.0,5,5,1,5,5,5,0,1,1,,0.0,6,,,메리엘펜션_충청남도태안군안면읍승언리1297-6
43,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000015,2020-11-03,,1,영업/정상,1,정상,,,,,,530.0,,강원특별자치도 원주시 소초면 수암리 793-1,강원특별자치도 원주시 소초면 노루고개길 81-40,26308.0,에이스펜션민박,2026-02-02 15:34:38,U,2026-02-04 02:40:00,,287777.873578265,432750.591667701,계획관리구역,,1,198.0,198.0,3,6,0,0,0,0,0,0,0,,0.0,2,,,에이스펜션민박_강원특별자치도원주시소초면수암리793-1
375,농어촌민박업,03_11_08_P,5430000,AGCV054300002020000072,2020-10-08,,3,폐업,3,폐업,2026-02-10,,,,,990.0,668-841,경상남도 남해군 삼동면 물건리 721,경상남도 남해군 삼동면 동부대로942번길 8-10,52447.0,카누720애견풀빌라,2026-02-11 09:03:04,U,2026-02-13 02:40:00,,295959.927109519,143237.209563344,생산관리지역,,3,207.27,207.27,4,4,4,4,0,4,0,0,4,,10.0,4,,,카누720애견풀빌라_경상남도남해군삼동면물건리721
159,농어촌민박업,03_11_08_P,5010000,AGCV050100002020000021,2020-10-07,,1,영업/정상,1,정상,,,,,061-271-8089,605.0,535-862,전라남도 신안군 암태면 단고리 27-2 부영식당,"전라남도 신안군 암태면 장단고길 7-9, 부영식당",58836.0,꽃길민박,2026-02-03 14:19:25,U,2026-02-06 02:40:00,,118808.973010194,148108.519540333,관리지역,,4,90.86,90.86,5,4,1,4,0,4,0,0,1,,3.5,3,,,꽃길민박_전라남도신안군암태면단고리27-2부영식당
42,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000014,2020-09-22,,1,영업/정상,1,정상,,,,,,1098.0,,강원특별자치도 원주시 소초면 학곡리 901,강원특별자치도 원주시 소초면 무쇠점2길 24,26304.0,산민박,2026-02-02 15:35:09,U,2026-02-04 02:40:00,,292910.93176858,435146.234646323,계획관리지역,,3,149.0,98.64,4,4,0,0,1,0,0,0,0,,0.0,4,,,산민박_강원특별자치도원주시소초면학곡리901
41,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000013,2020-08-20,,1,영업/정상,1,정상,,,,,,660.0,,강원특별자치도 원주시 호저면 고산리 70-3,강원특별자치도 원주시 호저면 호저로 1405,26302.0,태주민박,2026-02-02 15:35:27,U,2026-02-04 02:40:00,,281684.308568633,443013.338014668,계획관리지역,,1,98.24,98.24,2,4,0,0,0,0,0,1,0,,0.0,2,,,태주민박_강원특별자치도원주시호저면고산리70-3
441,농어촌민박업,03_11_08_P,4181000,AGCV041810002020000063,2020-08-20,,1,영업/정상,1,정상,,,,,,730.0,,강원특별자치도 춘천시 서면 오월리 235-8,강원특별자치도 춘천시 서면 납실길 102-5,24460.0,스테이 마이캐빈 춘천펜션,2026-02-19 16:12:51,U,2026-02-21 02:40:00,,256189.525710618,496757.632072083,,,4,187.0,187.0,4,4,0,4,0,4,0,0,0,,0.0,0,,,스테이마이캐빈춘천펜션_강원특별자치도춘천시서면오월리235-8
529,농어촌민박업,03_11_08_P,5440000,AGCV054400002020000015,2020-08-11,,3,폐업,3,폐업,2026-02-24,,,,,855.0,667-821,경상남도 하동군 화개면 범왕리 125-2,경상남도 하동군 화개면 범왕길 14,52301.0,"어느날, 하동",2026-02-25 09:06:46,U,2026-02-27 02:40:00,,257624.018828488,196091.815871647,계획관리지역,,4,173.6,0.0,2,2,2,2,0,1,0,1,1,,0.0,0,,,"어느날,하동_경상남도하동군화개면범왕리125-2"
40,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000012,2020-08-04,,1,영업/정상,1,정상,,,,,,1149.0,,강원특별자치도 원주시 소초면 흥양리 972-1,강원특별자치도 원주시 소초면 황골로 269-23,26310.0,HiBongjA,2026-02-02 15:35:45,U,2026-02-04 02:40:00,,288409.716450035,430898.875847342,계획관리지역,,1,166.99,166.99,3,4,1,4,2,0,0,1,1,,0.0,3,,,HiBongjA_강원특별자치도원주시소초면흥양리972-1
39,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000011,2020-07-31,,1,영업/정상,1,정상,,,,,,674.0,,강원특별자치도 원주시 행구동 1162,강원특별자치도 원주시 운곡로 68-1 (행구동),26455.0,오루브,2026-02-02 15:36:00,U,2026-02-04 02:40:00,,288410.922349723,427850.074444796,계획관리지역,,1,60.3,60.3,2,4,1,0,0,1,0,0,1,,0.0,2,,,오루브_강원특별자치도원주시행구동1162
425,농어촌민박업,03_11_08_P,3990000,AGCV039900002020000018,2020-07-31,,1,영업/정상,1,정상,,,,,,,,경기도 남양주시 수동면 송천리 5-24 황토마당,"경기도 남양주시 수동면 모꼬지로 204, 황토마당",12034.0,힐링캠프펜션,2026-02-13 17:11:58,U,2026-02-15 02:40:00,,232445.466360588,465659.882508377,준농림지역,,3,176.0,0.0,3,3,3,3,3,3,0,3,3,,0.0,0,,,힐링캠프펜션_경기도남양주시수동면송천리5-24황토마당
244,농어촌민박업,03_11_08_P,4170000,AGCV041700002020000055,2020-07-29,,3,폐업,3,폐업,2026-02-06,,,,,484.0,476-842,경기도 양평군 용문면 삼성리 549-1,경기도 양평군 용문면 용문삼성로20번길 73-22,12518.0,들꽃향기머무는곳,2026-02-06 17:46:56,U,2026-02-08 02:40:00,,250035.334341726,440630.669330577,계획관리지역,,1,162.96,0.0,1,2,0,0,0,0,0,0,0,,0.0,0,,,들꽃향기머무는곳_경기도양평군용문면삼성리549-1
38,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000010,2020-07-09,,1,영업/정상,1,정상,,,,,,330.0,,강원특별자치도 원주시 판부면 금대리 745-13,강원특별자치도 원주시 판부면 금대길 165,26504.0,치악금대별장,2026-02-02 15:36:13,U,2026-02-04 02:40:00,,289183.714175305,420221.837179624,관리지역,,2,148.44,148.44,4,4,1,4,1,3,0,1,0,,1.92,3,,,치악금대별장_강원특별자치도원주시판부면금대리745-13
186,농어촌민박업,03_11_08_P,4540000,AGCV045400002020000009,2020-07-02,,3,폐업,3,폐업,2026-02-03,,,,,483.0,320-838,충청남도 논산시 연무읍 안심리 402-36,충청남도 논산시 연무읍 연무로133번길 78-5,33008.0,채움,2026-02-04 09:25:23,U,2026-02-06 02:40:00,,208255.979907697,293023.727128847,"도시지역,자연녹지지역",,3,184.22,184.22,3,3,3,3,3,0,0,0,0,,8.0,3,,,채움_충청남도논산시연무읍안심리402-36
37,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000009,2020-06-23,,1,영업/정상,1,정상,,,,,,998.0,,강원특별자치도 원주시 호저면 산현리 513번지 13호,강원특별자치도 원주시 호저면 칠봉로 604-16,26300.0,칠봉두루뭉민박,2026-02-02 15:36:28,U,2026-02-04 02:40:00,,278958.567172466,437907.311136072,보전관리지역,,1,54.27,54.27,2,2,1,3,0,3,0,0,2,,8.0,2,,,칠봉두루뭉민박_강원특별자치도원주시호저면산현리513번지13호
405,농어촌민박업,03_11_08_P,5430000,AGCV054300002020000044,2020-06-18,,1,영업/정상,1,정상,,,,,,436.0,668-831,경상남도 남해군 미조면 미조리 877번지,경상남도 남해군 미조면 조도1길 34-17,52442.0,노란집,2026-02-12 10:30:41,U,2026-02-14 02:40:00,,296624.142290111,133777.343961568,생산관리지역,,1,86.01,86.01,3,5,1,2,0,2,0,0,1,,4.0,2,,,노란집_경상남도남해군미조면미조리877번지
335,농어촌민박업,03_11_08_P,6510000,AGCV065100002020000361,2020-06-18,,1,영업/정상,1,정상,,,,,,726.0,,,제주특별자치도 제주시 한경면 일주서로 4600-45,63003.0,용민박,2026-02-10 11:34:26,U,2026-02-12 02:40:00,,126224.497976652,-13896.6494787726,,,2,49.72,0.0,5,4,2,2,0,2,0,2,6,,5.0,3,,,용민박_
370,농어촌민박업,03_11_08_P,6520000,AGCV065200002020000250,2020-06-08,,3,폐업,3,폐업,2026-02-11,,,,,,699-946,제주특별자치도 서귀포시 남원읍 하례리 394,제주특별자치도 서귀포시 남원읍 하례로 188-5,63613.0,하루민박,2026-02-11 14:48:14,U,2026-02-13 02:40:00,,164773.152241298,-25577.7131947331,,,1,67.07,0.0,2,2,1,2,0,1,0,1,1,,0.0,0,,,하루민박_제주특별자치도서귀포시남원읍하례리394
36,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000008,2020-06-01,,1,영업/정상,1,정상,,,,,033-732-7799,577.0,,강원특별자치도 원주시 소초면 학곡리 133번지 4호,강원특별자치도 원주시 소초면 백교길 26,26304.0,거목민박,2026-02-02 15:36:46,U,2026-02-04 02:40:00,,293790.686792759,436720.300398824,계획관리지역,,5,196.8,196.8,7,7,0,9,3,0,0,0,1,,0.0,2,,,거목민박_강원특별자치도원주시소초면학곡리133번지4호
33,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000004,2020-04-06,,1,영업/정상,1,정상,,,,,,566.0,,강원특별자치도 원주시 소초면 학곡리 102번지,강원특별자치도 원주시 소초면 백교길 84-11,26304.0,한다리골,2026-02-02 15:37:21,U,2026-02-04 02:40:00,,294214.422747158,436534.493511865,생산관리지역,,1,129.23,68.8,4,1,1,1,0,1,0,1,0,,0.0,3,,,한다리골_강원특별자치도원주시소초면학곡리102번지
35,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000005,2020-04-06,,1,영업/정상,1,정상,,,,,,980.0,,강원특별자치도 원주시 소초면 학곡리 197번지 1호,강원특별자치도 원주시 소초면 백교안길 13-8,26304.0,보뜰애민박,2026-02-02 15:36:59,U,2026-02-04 02:40:00,,293910.674250969,436902.414319433,생산관리지역,,5,228.0,87.29,6,7,5,5,0,6,0,0,0,,8.0,7,,,보뜰애민박_강원특별자치도원주시소초면학곡리197번지1호
32,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000003,2020-03-25,,1,영업/정상,1,정상,,,,,,1070.0,,강원특별자치도 원주시 신림면 황둔리 1522번지 1호,강원특별자치도 원주시 신림면 창촌길 49,26508.0,밤나무산장,2026-02-02 15:37:36,U,2026-02-04 02:40:00,,301123.165876001,417530.233365758,계획관리지역,,2,138.94,39.84,3,4,1,3,0,2,0,1,0,,2.0,2,,,밤나무산장_강원특별자치도원주시신림면황둔리1522번지1호
531,농어촌민박업,03_11_08_P,4400000,AGCV044000002020000009,2020-03-10,,3,폐업,3,폐업,2026-02-25,,,,,522.0,390-832,충청북도 제천시 청풍면 북진리 26번지,충청북도 제천시 청풍면 청풍호로42길 87,27215.0,수수헌,2026-02-25 13:40:24,U,2026-02-27 02:40:00,,303642.786041258,391720.86005978,관리지역,,3,213.93,213.93,5,6,0,1,1,1,0,1,0,,12.0,2,,,수수헌_충청북도제천시청풍면북진리26번지
31,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000002,2020-03-05,,1,영업/정상,1,정상,,,,,,900.0,,강원특별자치도 원주시 소초면 학곡리 1073번지 1호,강원특별자치도 원주시 소초면 구룡사로 331-47,26304.0,수향산방,2026-02-02 15:37:50,U,2026-02-04 02:40:00,,293124.909111519,434716.683410772,자연환경보전지역,,1,171.32,171.32,1,1,0,1,0,1,0,0,1,,0.0,3,,,수향산방_강원특별자치도원주시소초면학곡리1073번지1호
301,농어촌민박업,03_11_08_P,3730000,AGCV037300002020000002,2020-02-13,,1,영업/정상,1,정상,,,,,,1414.0,689-823,울산광역시 울주군 상북면 덕현리 433번지 2호,울산광역시 울주군 상북면 삽재로 279-15,44901.0,클럽33,2026-02-09 10:37:39,U,2026-02-11 02:40:00,,386197.182672546,239337.452571618,,,6,165.04,165.04,6,6,6,6,6,0,0,6,6,,0.0,6,,,클럽33_울산광역시울주군상북면덕현리433번지2호
30,농어촌민박업,03_11_08_P,4191000,AGCV041910002020000001,2020-01-28,,1,영업/정상,1,정상,,,,,,707.0,,강원특별자치도 원주시 판부면 서곡리 1618번지,강원특별자치도 원주시 판부면 백운산길 21,26402.0,숲엔휴,2026-02-02 15:39:46,U,2026-02-04 02:40:00,,283428.665200997,420426.190231926,계획관리지역,,5,123.46,117.31,0,0,0,0,0,0,0,0,0,,0.0,4,,,숲엔휴_강원특별자치도원주시판부면서곡리1618번지
506,농어촌민박업,03_11_08_P,4500000,AGCV045000002020000001,2020-01-23,,1,영업/정상,1,정상,,,,,,376.0,314-924,충청남도 공주시 반포면 온천리 352번지 1호,충청남도 공주시 반포면 사봉길 64,32624.0,로베민박,2026-02-24 14:56:06,U,2026-02-26 02:40:00,,223649.918908009,318455.194133674,,,1,115.62,0.0,2,3,0,1,0,1,0,0,0,,0.0,0,,,로베민박_충청남도공주시반포면온천리352번지1호
168,농어촌민박업,03_11_08_P,4990000,AGCV049900002020000044,2020-01-13,,3,폐업,3,폐업,2026-02-03,,,,,264.46,537-851,전라남도 완도군 보길면 중통리 786-1,전라남도 완도군 보길면 여항길 46-11,59163.0,해질무렵,2026-02-04 16:39:39,U,2026-02-06 02:40:00,,,,자연환경보전지역,,2,99.17,0.0,2,0,0,0,0,0,0,0,0,,0.0,2,,,해질무렵_전라남도완도군보길면중통리786-1
163,농어촌민박업,03_11_08_P,6510000,AGCV065100002019004125,2019-12-31,,3,폐업,3,폐업,2026-02-03,,,,,,695-934,제주특별자치도 제주시 한림읍 협재리 2011,"제주특별자치도 제주시 한림읍 협재2길 37-1, 214동",63011.0,알콩제주,2026-02-03 14:07:37,U,2026-02-06 02:40:00,,129595.952362522,-11194.4290319822,,,1,84.94,0.0,2,5,1,2,0,1,0,1,1,,0.0,0,,,알콩제주_제주특별자치도제주시한림읍협재리2011
